AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL
modeliser-2.2,Comparer les différentes représentations numériques et symboliques des données,AUTO-AUT20,Utiliser le critère du Revers pour une évaluation simplifiée de la stabilité à partir du diagramme de Nyquist ou de Black.,1
concevoir-2.4,"Prétraiter, estimer et prédire un signal à l’aide d’un système linéaire",AUTO-AUT13,Appliquer la transformée de Laplace et ses propriétés aux signaux et aux systèmes.,1
concevoir-2.4,"Prétraiter, estimer et prédire un signal à l’aide d’un système linéaire",AUTO-AUT11,"Analyser la réponse temporelle des systèmes du premier ordre (intégrateur, premier ordre) soumis à des signaux d’entrée standards.",1
concevoir-2.4,"Prétraiter, estimer et prédire un signal à l’aide d’un système linéaire",AUTO-AUT12,"Analyser les caractéristiques temporelles (amortissement, oscillations, temps de stabilisation) des systèmes du second ordre en fonction de leurs pôles et de leurs paramètres.",1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT11,"Analyser la réponse temporelle des systèmes du premier ordre (intégrateur, premier ordre) soumis à des signaux d’entrée standards.",1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT12,"Analyser les caractéristiques temporelles (amortissement, oscillations, temps de stabilisation) des systèmes du second ordre en fonction de leurs pôles et de leurs paramètres.",1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT21,Identifier les pôles dominants dans les systèmes d’ordre supérieur et analyser leur influence sur la réponse transitoire.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT14,"Analyser la réponse fréquentielle des systèmes LTI à l’aide des diagrammes de Bode, Nyquist et Black.",1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT18,"Interpréter les diagrammes de réponse fréquentielle (gain, phase) pour les systèmes élémentaires : gain pur, intégrateur, dérivateur, éléments du premier et du second ordre.",1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT19,"Relier les performances en temps (constante de temps, temps de montée) aux notions fréquentielles (fréquence de coupure, bande passante) pour les systèmes du premier ordre.",1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT22,Décrire la structure et le rôle d’un système automatique ou d’un système asservi (boucle de rétroaction).,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT23,Distinguer les caractéristiques des systèmes en boucle ouverte et en boucle fermée.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT24,Analyser la stabilité des systèmes LTI à partir de la partie réelle des pôles de leur fonction de transfert.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT15,Appliquer le critère de Routh pour déterminer la stabilité d’un système en boucle fermée à partir de son équation caractéristique.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT16,Appliquer le critère de Nyquist pour déterminer la stabilité en boucle fermée à partir du diagramme de la fonction de transfert en boucle ouverte autour du point critique (-1).,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT20,Utiliser le critère du Revers pour une évaluation simplifiée de la stabilité à partir du diagramme de Nyquist ou de Black.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT25,Déterminer les marges de stabilité à partir des diagrammes fréquentiels en boucle ouverte.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT26,Interpréter la signification des marges de stabilité pour évaluer la robustesse de la stabilité en boucle fermée.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT27,Analyser l’erreur statique en régime permanent pour différents types de signaux d’entrée en fonction de la classe du système.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT28,Analyser le rejet asymptotique des perturbations en fonction de la structure du système et du nombre d’intégrateurs.,1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT17,"Évaluer les performances dynamiques (rapidité, amortissement) des systèmes en boucle fermée, en les reliant si possible aux caractéristiques en boucle ouverte.",1
communiquer-3.1,Interpréter les résultats dans le contexte du problème,AUTO-AUT07,"Identifier les exigences clés dans la conception d’un système de commande : stabilité, marges, précision, rapidité, rejet des perturbations, robustesse.",1
communiquer-3.2,Critiquer les résultats,AUTO-AUT29,Comprendre les limitations des systèmes non corrigés et la nécessité d’ajouter des correcteurs.,1
communiquer-3.2,Critiquer les résultats,AUTO-AUT07,"Identifier les exigences clés dans la conception d’un système de commande : stabilité, marges, précision, rapidité, rejet des perturbations, robustesse.",1
communiquer-3.2,Critiquer les résultats,AUTO-AUT30,Décrire la fonction et les effets d’un correcteur intégral (I) sur les performances du système et sa réponse fréquentielle.,1
communiquer-3.2,Critiquer les résultats,AUTO-AUT31,"Décrire la fonction et les effets d’un correcteur proportionnel-intégral (PI), combinant amélioration de la précision et impact minimal sur la dynamique rapide.",1
communiquer-3.2,Critiquer les résultats,AUTO-AUT32,"Décrire la fonction et les effets d’un correcteur proportionnel-dérivatif (PD), améliorant principalement la stabilité et la dynamique rapide.",1
communiquer-3.2,Critiquer les résultats,AUTO-AUT33,Décrire la fonction et les effets d’un correcteur à avance de phase comme approximation causale d’un correcteur PD.,1
communiquer-3.2,Critiquer les résultats,AUTO-AUT34,Décrire les effets combinés et la structure d’un correcteur proportionnel-intégral-dérivatif (PID).,1
communiquer-3.4,Représenter de manière humainement compréhensible (graphiquement) les résultats,AUTO-AUT35,Tracer les diagrammes de Bode asymptotiques à partir de la forme normalisée de la fonction de transfert.,1
communiquer-3.4,Représenter de manière humainement compréhensible (graphiquement) les résultats,AUTO-AUT36,Tracer un diagramme de Nyquist,1
communiquer-3.4,Représenter de manière humainement compréhensible (graphiquement) les résultats,AUTO-AUT37,Tracer un diagramme de Black,1
developper-1.3,Caractériser le matériel et le système au regard des besoins,AUTO-AUT01,"Définir et classer les systèmes selon des caractéristiques telles que : statique/dynamique, monovariable/multivariable, continu/discret, linéaire/non-linéaire, causal et invariant.",1
developper-1.3,Caractériser le matériel et le système au regard des besoins,AUTO-AUT26,Interpréter la signification des marges de stabilité pour évaluer la robustesse de la stabilité en boucle fermée.,1
developper-1.3,Caractériser le matériel et le système au regard des besoins,AUTO-AUT27,Analyser l’erreur statique en régime permanent pour différents types de signaux d’entrée en fonction de la classe du système.,1
developper-1.3,Caractériser le matériel et le système au regard des besoins,AUTO-AUT28,Analyser le rejet asymptotique des perturbations en fonction de la structure du système et du nombre d’intégrateurs.,1
developper-1.3,Caractériser le matériel et le système au regard des besoins,AUTO-AUT29,Comprendre les limitations des systèmes non corrigés et la nécessité d’ajouter des correcteurs.,1
developper-1.3,Caractériser le matériel et le système au regard des besoins,AUTO-AUT07,"Identifier les exigences clés dans la conception d’un système de commande : stabilité, marges, précision, rapidité, rejet des perturbations, robustesse.",1
