AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL,MEAN-MAXSIM
specifier-1.2,Décomposer et organiser un processus,BGD-TRT01,Expliquer les principes du traitement de données en flux,0,0.2672848105
specifier-1.2,Décomposer et organiser un processus,BGD-TRT02,Comparer les traitements batch et temps réel,0,0.2582038641
specifier-1.2,Décomposer et organiser un processus,BGD-TRT03,"Décrire les étapes d'un traitement de données en temps réel (collecte, traitement, stockage)",1,0.4185733795
specifier-1.2,Décomposer et organiser un processus,BGD-TRT04,Utiliser des outils de traitement de flux pour analyser des données en temps réel,0,0.1856212169
specifier-1.2,Décomposer et organiser un processus,BGD-COL01,Décrire les mécanismes de collecte de données dans un système distribué,0,0.4176929295
specifier-1.2,Décomposer et organiser un processus,BGD-COL02,Expliquer le principe d'échange de données entre producteurs et consommateurs,0,0.2687745094
specifier-1.2,Décomposer et organiser un processus,BGD-COL03,Interagir avec des services permettant d'accéder aux données (API),0,0.1012366861
specifier-1.2,Décomposer et organiser un processus,BGD-COL04,Mettre à disposition des données via une interface ou un service,0,0.2789499164
specifier-1.2,Décomposer et organiser un processus,BGD-SYS01,Mettre en place un environnement de travail pour le traitement de données,0,0.4290617108
specifier-1.2,Décomposer et organiser un processus,BGD-SYS02,Exécuter des traitements distribués sur un système Big Data,0,0.3458198905
specifier-1.2,Décomposer et organiser un processus,BGD-SYS03,Interpréter les résultats produits par un traitement de données,0,0.3113175929
specifier-1.2,Décomposer et organiser un processus,BGD-PRJ01,Concevoir une architecture répondant à un besoin de traitement de données massives,0,0.2974480093
specifier-1.2,Décomposer et organiser un processus,BGD-PRJ02,Intégrer différents outils dans une chaîne de traitement cohérente,0,0.3815751076
specifier-1.2,Décomposer et organiser un processus,BGD-PRJ03,Exploiter et restituer les résultats d'un traitement de données,0,0.3343534172
specifier-1.3,Utiliser un langage formel,BGD-CBD01,"Identifier les caractéristiques des données massives (volume, vélocité, variété, véracité)",0,0.2183464170
specifier-1.3,Utiliser un langage formel,BGD-CBD02,Expliquer les enjeux liés au traitement de données massives,0,0.1712814867
specifier-1.3,Utiliser un langage formel,BGD-CBD03,Expliquer les limites des systèmes de gestion de données traditionnels,0,0.2246845067
specifier-1.3,Utiliser un langage formel,BGD-ARC01,Décrire l'organisation générale d'un système Big Data,0,0.1332449615
specifier-1.3,Utiliser un langage formel,BGD-ARC02,"Expliquer le rôle des différentes couches (batch, temps réel, stockage)",0,0.2015794516
specifier-1.3,Utiliser un langage formel,BGD-ARC03,"Décrire les étapes de traitement des données (collecte, traitement, stockage)",0,0.2268304825
specifier-1.3,Utiliser un langage formel,BGD-STO01,Décrire les principes du stockage distribué des données,0,0.1938199252
specifier-1.3,Utiliser un langage formel,BGD-STO02,"Expliquer les mécanismes assurant la fiabilité des données (réplication, distribution)",0,0.0955974236
specifier-1.3,Utiliser un langage formel,BGD-STO03,Identifier différents types de bases de données adaptées au Big Data,0,0.2367528081
specifier-1.3,Utiliser un langage formel,BGD-STO04,"Manipuler des données dans une base NoSQL (requêtes, insertion, modification)",0,0.2356964350
specifier-1.3,Utiliser un langage formel,BGD-TRD01,Décrire le principe du traitement de données en mode batch,0,0.2415976077
specifier-1.3,Utiliser un langage formel,BGD-TRD02,Expliquer le fonctionnement du modèle MapReduce,1,0.2078314275
specifier-1.3,Utiliser un langage formel,BGD-TRD03,Concevoir un traitement distribué à partir d'un problème donné,0,0.1226537377
specifier-1.3,Utiliser un langage formel,BGD-TRD04,Identifier les limites des traitements batch pour certaines applications,0,0.2051613331
specifier-1.3,Utiliser un langage formel,BGD-TRT01,Expliquer les principes du traitement de données en flux,0,0.2387518883
specifier-1.3,Utiliser un langage formel,BGD-TRT02,Comparer les traitements batch et temps réel,0,0.1543650925
specifier-1.3,Utiliser un langage formel,BGD-TRT03,"Décrire les étapes d'un traitement de données en temps réel (collecte, traitement, stockage)",0,0.2800493538
specifier-1.3,Utiliser un langage formel,BGD-TRT04,Utiliser des outils de traitement de flux pour analyser des données en temps réel,0,0.3011079431
specifier-1.3,Utiliser un langage formel,BGD-COL01,Décrire les mécanismes de collecte de données dans un système distribué,0,0.1300832778
specifier-1.3,Utiliser un langage formel,BGD-COL02,Expliquer le principe d'échange de données entre producteurs et consommateurs,0,0.2109869570
specifier-1.3,Utiliser un langage formel,BGD-COL03,Interagir avec des services permettant d'accéder aux données (API),0,0.3446562886
specifier-1.3,Utiliser un langage formel,BGD-COL04,Mettre à disposition des données via une interface ou un service,0,0.2800126076
specifier-1.3,Utiliser un langage formel,BGD-SYS01,Mettre en place un environnement de travail pour le traitement de données,0,0.3021061420
specifier-1.3,Utiliser un langage formel,BGD-SYS02,Exécuter des traitements distribués sur un système Big Data,0,0.1371476352
specifier-1.3,Utiliser un langage formel,BGD-SYS03,Interpréter les résultats produits par un traitement de données,0,0.1007689983
specifier-1.3,Utiliser un langage formel,BGD-PRJ01,Concevoir une architecture répondant à un besoin de traitement de données massives,0,0.2178918719
specifier-1.3,Utiliser un langage formel,BGD-PRJ02,Intégrer différents outils dans une chaîne de traitement cohérente,0,0.3676216602
specifier-1.3,Utiliser un langage formel,BGD-PRJ03,Exploiter et restituer les résultats d'un traitement de données,0,0.0563383251
specifier-2.1,Analyser la demande,BGD-CBD01,"Identifier les caractéristiques des données massives (volume, vélocité, variété, véracité)",0,0.1602387428
specifier-2.1,Analyser la demande,BGD-CBD02,Expliquer les enjeux liés au traitement de données massives,1,0.1780098379
specifier-2.1,Analyser la demande,BGD-CBD03,Expliquer les limites des systèmes de gestion de données traditionnels,1,0.1394915879
specifier-2.1,Analyser la demande,BGD-ARC01,Décrire l'organisation générale d'un système Big Data,0,0.1572514772
specifier-2.1,Analyser la demande,BGD-ARC02,"Expliquer le rôle des différentes couches (batch, temps réel, stockage)",0,0.2461651564
specifier-2.1,Analyser la demande,BGD-ARC03,"Décrire les étapes de traitement des données (collecte, traitement, stockage)",0,0.2577919364
specifier-2.1,Analyser la demande,BGD-STO01,Décrire les principes du stockage distribué des données,0,0.1892468929
specifier-2.1,Analyser la demande,BGD-STO02,"Expliquer les mécanismes assurant la fiabilité des données (réplication, distribution)",0,0.2930409908
specifier-2.1,Analyser la demande,BGD-STO03,Identifier différents types de bases de données adaptées au Big Data,0,0.2354487777
specifier-2.1,Analyser la demande,BGD-STO04,"Manipuler des données dans une base NoSQL (requêtes, insertion, modification)",0,0.3068661094
specifier-2.1,Analyser la demande,BGD-TRD01,Décrire le principe du traitement de données en mode batch,0,0.1962686181
specifier-2.1,Analyser la demande,BGD-TRD02,Expliquer le fonctionnement du modèle MapReduce,0,0.2622542381
specifier-2.1,Analyser la demande,BGD-TRD03,Concevoir un traitement distribué à partir d'un problème donné,0,0.3678238988
specifier-2.1,Analyser la demande,BGD-TRD04,Identifier les limites des traitements batch pour certaines applications,1,0.1462025642
specifier-2.1,Analyser la demande,BGD-TRT01,Expliquer les principes du traitement de données en flux,1,0.1758534908
specifier-2.1,Analyser la demande,BGD-TRT02,Comparer les traitements batch et temps réel,0,0.2562837601
specifier-2.1,Analyser la demande,BGD-TRT03,"Décrire les étapes d'un traitement de données en temps réel (collecte, traitement, stockage)",0,0.2409640849
specifier-2.1,Analyser la demande,BGD-TRT04,Utiliser des outils de traitement de flux pour analyser des données en temps réel,0,0.2714220285
specifier-2.1,Analyser la demande,BGD-COL01,Décrire les mécanismes de collecte de données dans un système distribué,0,0.3108985424
specifier-2.1,Analyser la demande,BGD-COL02,Expliquer le principe d'échange de données entre producteurs et consommateurs,0,0.2804682255
specifier-2.1,Analyser la demande,BGD-COL03,Interagir avec des services permettant d'accéder aux données (API),0,0.3076167107
specifier-2.1,Analyser la demande,BGD-COL04,Mettre à disposition des données via une interface ou un service,0,0.2714755237
specifier-2.1,Analyser la demande,BGD-SYS01,Mettre en place un environnement de travail pour le traitement de données,0,0.2147270441
specifier-2.1,Analyser la demande,BGD-SYS02,Exécuter des traitements distribués sur un système Big Data,0,0.2425260097
specifier-2.1,Analyser la demande,BGD-SYS03,Interpréter les résultats produits par un traitement de données,0,0.4373502433
specifier-2.1,Analyser la demande,BGD-PRJ01,Concevoir une architecture répondant à un besoin de traitement de données massives,0,0.1250926554
specifier-2.1,Analyser la demande,BGD-PRJ02,Intégrer différents outils dans une chaîne de traitement cohérente,0,0.2132190466
specifier-2.1,Analyser la demande,BGD-PRJ03,Exploiter et restituer les résultats d'un traitement de données,0,0.3289058208
specifier-2.2,Définir des cas d’utilisation,BGD-CBD01,"Identifier les caractéristiques des données massives (volume, vélocité, variété, véracité)",0,0.1784791052
specifier-2.2,Définir des cas d’utilisation,BGD-CBD02,Expliquer les enjeux liés au traitement de données massives,0,0.2331303209
specifier-2.2,Définir des cas d’utilisation,BGD-CBD03,Expliquer les limites des systèmes de gestion de données traditionnels,0,0.2004308999
specifier-2.2,Définir des cas d’utilisation,BGD-ARC01,Décrire l'organisation générale d'un système Big Data,0,0.1040498614
specifier-2.2,Définir des cas d’utilisation,BGD-ARC02,"Expliquer le rôle des différentes couches (batch, temps réel, stockage)",1,0.2965828478
specifier-2.2,Définir des cas d’utilisation,BGD-ARC03,"Décrire les étapes de traitement des données (collecte, traitement, stockage)",0,0.3326162696
specifier-2.2,Définir des cas d’utilisation,BGD-STO01,Décrire les principes du stockage distribué des données,0,0.1821129918
specifier-2.2,Définir des cas d’utilisation,BGD-STO02,"Expliquer les mécanismes assurant la fiabilité des données (réplication, distribution)",0,0.2026344240
specifier-2.2,Définir des cas d’utilisation,BGD-STO03,Identifier différents types de bases de données adaptées au Big Data,0,0.1144739613
specifier-2.2,Définir des cas d’utilisation,BGD-STO04,"Manipuler des données dans une base NoSQL (requêtes, insertion, modification)",0,0.2598727047
specifier-2.2,Définir des cas d’utilisation,BGD-TRD01,Décrire le principe du traitement de données en mode batch,0,0.3138866425
specifier-2.2,Définir des cas d’utilisation,BGD-TRD02,Expliquer le fonctionnement du modèle MapReduce,0,0.2321073562
specifier-2.2,Définir des cas d’utilisation,BGD-TRD03,Concevoir un traitement distribué à partir d'un problème donné,0,0.3116120100
specifier-2.2,Définir des cas d’utilisation,BGD-TRD04,Identifier les limites des traitements batch pour certaines applications,0,0.2760531902
specifier-2.2,Définir des cas d’utilisation,BGD-TRT01,Expliquer les principes du traitement de données en flux,0,0.2111334652
specifier-2.2,Définir des cas d’utilisation,BGD-TRT02,Comparer les traitements batch et temps réel,0,0.2374619991
specifier-2.2,Définir des cas d’utilisation,BGD-TRT03,"Décrire les étapes d'un traitement de données en temps réel (collecte, traitement, stockage)",0,0.3137930632
specifier-2.2,Définir des cas d’utilisation,BGD-TRT04,Utiliser des outils de traitement de flux pour analyser des données en temps réel,0,0.1950605065
specifier-2.2,Définir des cas d’utilisation,BGD-COL01,Décrire les mécanismes de collecte de données dans un système distribué,0,0.2007506192
specifier-2.2,Définir des cas d’utilisation,BGD-COL02,Expliquer le principe d'échange de données entre producteurs et consommateurs,0,0.2207347155
specifier-2.2,Définir des cas d’utilisation,BGD-COL03,Interagir avec des services permettant d'accéder aux données (API),0,0.3288274109
specifier-2.2,Définir des cas d’utilisation,BGD-COL04,Mettre à disposition des données via une interface ou un service,0,0.3617804050
specifier-2.2,Définir des cas d’utilisation,BGD-SYS01,Mettre en place un environnement de travail pour le traitement de données,0,0.2995051742
specifier-2.2,Définir des cas d’utilisation,BGD-SYS02,Exécuter des traitements distribués sur un système Big Data,0,0.1170147806
specifier-2.2,Définir des cas d’utilisation,BGD-SYS03,Interpréter les résultats produits par un traitement de données,0,0.2592131495
specifier-2.2,Définir des cas d’utilisation,BGD-PRJ01,Concevoir une architecture répondant à un besoin de traitement de données massives,0,0.2262845337
specifier-2.2,Définir des cas d’utilisation,BGD-PRJ02,Intégrer différents outils dans une chaîne de traitement cohérente,0,0.2176282704
specifier-2.2,Définir des cas d’utilisation,BGD-PRJ03,Exploiter et restituer les résultats d'un traitement de données,0,0.1553291976
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-CBD01,"Identifier les caractéristiques des données massives (volume, vélocité, variété, véracité)",0,0.3899292946
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-CBD02,Expliquer les enjeux liés au traitement de données massives,0,0.3226899803
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-CBD03,Expliquer les limites des systèmes de gestion de données traditionnels,0,0.2846554518
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-ARC01,Décrire l'organisation générale d'un système Big Data,0,0.3069708049
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-ARC02,"Expliquer le rôle des différentes couches (batch, temps réel, stockage)",0,0.1982501745
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-ARC03,"Décrire les étapes de traitement des données (collecte, traitement, stockage)",0,0.3563129008
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-STO01,Décrire les principes du stockage distribué des données,0,0.3644915223
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-STO02,"Expliquer les mécanismes assurant la fiabilité des données (réplication, distribution)",0,0.4829337895
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-STO03,Identifier différents types de bases de données adaptées au Big Data,0,0.3679294586
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-STO04,"Manipuler des données dans une base NoSQL (requêtes, insertion, modification)",0,0.4951868951
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-TRD01,Décrire le principe du traitement de données en mode batch,0,0.3331329226
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-TRD02,Expliquer le fonctionnement du modèle MapReduce,0,0.3724716902
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-TRD03,Concevoir un traitement distribué à partir d'un problème donné,0,0.2671463192
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-TRD04,Identifier les limites des traitements batch pour certaines applications,0,0.2570554018
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-TRT01,Expliquer les principes du traitement de données en flux,0,0.3474917412
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-TRT02,Comparer les traitements batch et temps réel,0,0.2413002551
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-TRT03,"Décrire les étapes d'un traitement de données en temps réel (collecte, traitement, stockage)",0,0.3423427343
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-TRT04,Utiliser des outils de traitement de flux pour analyser des données en temps réel,0,0.2930479348
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-COL01,Décrire les mécanismes de collecte de données dans un système distribué,0,0.4270609617
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-COL02,Expliquer le principe d'échange de données entre producteurs et consommateurs,0,0.3168043196
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-COL03,Interagir avec des services permettant d'accéder aux données (API),0,0.4986039698
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-COL04,Mettre à disposition des données via une interface ou un service,0,0.4098306894
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-SYS01,Mettre en place un environnement de travail pour le traitement de données,0,0.3874067068
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-SYS02,Exécuter des traitements distribués sur un système Big Data,0,0.2994283438
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-SYS03,Interpréter les résultats produits par un traitement de données,0,0.5044254065
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-PRJ01,Concevoir une architecture répondant à un besoin de traitement de données massives,0,0.2857148051
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-PRJ02,Intégrer différents outils dans une chaîne de traitement cohérente,0,0.3208926022
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,BGD-PRJ03,Exploiter et restituer les résultats d'un traitement de données,0,0.3782316148
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-CBD01,"Identifier les caractéristiques des données massives (volume, vélocité, variété, véracité)",0,0.2309259176
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-CBD02,Expliquer les enjeux liés au traitement de données massives,0,0.2041624784
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-CBD03,Expliquer les limites des systèmes de gestion de données traditionnels,0,0.1963474303
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-ARC01,Décrire l'organisation générale d'un système Big Data,0,0.1156226546
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-ARC02,"Expliquer le rôle des différentes couches (batch, temps réel, stockage)",0,0.2427853793
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-ARC03,"Décrire les étapes de traitement des données (collecte, traitement, stockage)",0,0.3074083328
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-STO01,Décrire les principes du stockage distribué des données,0,0.2764255404
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-STO02,"Expliquer les mécanismes assurant la fiabilité des données (réplication, distribution)",0,0.3146556616
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-STO03,Identifier différents types de bases de données adaptées au Big Data,0,0.1424633265
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-STO04,"Manipuler des données dans une base NoSQL (requêtes, insertion, modification)",0,0.3670690358
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-TRD01,Décrire le principe du traitement de données en mode batch,0,0.2420276105
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-TRD02,Expliquer le fonctionnement du modèle MapReduce,0,0.3430045843
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-TRD03,Concevoir un traitement distribué à partir d'un problème donné,0,0.3693098426
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-TRD04,Identifier les limites des traitements batch pour certaines applications,0,0.2816679776
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-TRT01,Expliquer les principes du traitement de données en flux,0,0.2889208198
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-TRT02,Comparer les traitements batch et temps réel,0,0.1733376384
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-TRT03,"Décrire les étapes d'un traitement de données en temps réel (collecte, traitement, stockage)",0,0.2218510211
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-TRT04,Utiliser des outils de traitement de flux pour analyser des données en temps réel,0,0.1679046750
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-COL01,Décrire les mécanismes de collecte de données dans un système distribué,0,0.3043904901
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-COL02,Expliquer le principe d'échange de données entre producteurs et consommateurs,0,0.2753979564
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-COL03,Interagir avec des services permettant d'accéder aux données (API),0,0.2092823237
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-COL04,Mettre à disposition des données via une interface ou un service,0,0.2544286847
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-SYS01,Mettre en place un environnement de travail pour le traitement de données,0,0.2467105687
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-SYS02,Exécuter des traitements distribués sur un système Big Data,0,0.1587238759
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-SYS03,Interpréter les résultats produits par un traitement de données,0,0.3392856717
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-PRJ01,Concevoir une architecture répondant à un besoin de traitement de données massives,0,0.1380586624
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-PRJ02,Intégrer différents outils dans une chaîne de traitement cohérente,0,0.3209775388
specifier-3.1,Discriminer et hiérarchiser les demandes,BGD-PRJ03,Exploiter et restituer les résultats d'un traitement de données,0,0.3690128028
specifier-3.2,Définir la recette,BGD-CBD01,"Identifier les caractéristiques des données massives (volume, vélocité, variété, véracité)",0,0.2246356457
specifier-3.2,Définir la recette,BGD-CBD02,Expliquer les enjeux liés au traitement de données massives,0,0.2268221974
specifier-3.2,Définir la recette,BGD-CBD03,Expliquer les limites des systèmes de gestion de données traditionnels,0,0.1311061680
specifier-3.2,Définir la recette,BGD-ARC01,Décrire l'organisation générale d'un système Big Data,0,0.1988421381
specifier-3.2,Définir la recette,BGD-ARC02,"Expliquer le rôle des différentes couches (batch, temps réel, stockage)",0,0.2261099815
specifier-3.2,Définir la recette,BGD-ARC03,"Décrire les étapes de traitement des données (collecte, traitement, stockage)",0,0.2310177982
specifier-3.2,Définir la recette,BGD-STO01,Décrire les principes du stockage distribué des données,0,0.1099737585
specifier-3.2,Définir la recette,BGD-STO02,"Expliquer les mécanismes assurant la fiabilité des données (réplication, distribution)",0,0.1741451323
specifier-3.2,Définir la recette,BGD-STO03,Identifier différents types de bases de données adaptées au Big Data,0,0.1020035744
specifier-3.2,Définir la recette,BGD-STO04,"Manipuler des données dans une base NoSQL (requêtes, insertion, modification)",0,0.1655284315
specifier-3.2,Définir la recette,BGD-TRD01,Décrire le principe du traitement de données en mode batch,0,0.2976045310
specifier-3.2,Définir la recette,BGD-TRD02,Expliquer le fonctionnement du modèle MapReduce,0,0.2451526821
specifier-3.2,Définir la recette,BGD-TRD03,Concevoir un traitement distribué à partir d'un problème donné,0,0.2415598482
specifier-3.2,Définir la recette,BGD-TRD04,Identifier les limites des traitements batch pour certaines applications,0,0.2412168235
specifier-3.2,Définir la recette,BGD-TRT01,Expliquer les principes du traitement de données en flux,0,0.1596133709
specifier-3.2,Définir la recette,BGD-TRT02,Comparer les traitements batch et temps réel,0,0.3283829093
specifier-3.2,Définir la recette,BGD-TRT03,"Décrire les étapes d'un traitement de données en temps réel (collecte, traitement, stockage)",0,0.2213786840
specifier-3.2,Définir la recette,BGD-TRT04,Utiliser des outils de traitement de flux pour analyser des données en temps réel,0,0.0456165299
specifier-3.2,Définir la recette,BGD-COL01,Décrire les mécanismes de collecte de données dans un système distribué,0,0.1650600880
